menu_seq,menu_name
35280,반지훈 레벨2-10_할인결제
34770,나를 마음에 둔 그 사람은? 누구? 🤴🏻👸🏻(속마음)#아이비스타로
27722,썸 어떻게 될까? | 톡신
51730,[애정부] 주술과 부적으로 그사람이 나를 사랑하게 만든다 🧧
28170,걔는 나를 연애 상대로 볼까? | 이미담
39587,재회운: 그 사람과 재회할 운명일까
40019,그 사람이 가진 재회에 대한 생각은?
34694,"그 사람과 친구, 연인 어떤 사이가 될까"
18987,오늘은 내가 주인공 20화
47209,환승이별한 그 사람... 미안해할까? 나에게 돌아올까?
47804,🙏상대방의 메세지(위험한 우리 사랑)
39521,☸️돌고돌아 만나게 될 나의 운명(3300자 이상)❤️🤔 #타로라포
30320,[프로모션] 내 아이는 출세할 사주일까? + 그 사람 사주풀이
50146,오늘 하루종일 당신이 생각한 그 사람의 속마음과 의도
40018,그 사람과의 미래와 관계: 어떻게 될까
44142,🙏알고싶어요:그사람 마음속에 내가 얼마나 있을까? (3400자~)
42659,이 사람과 동업을 같이 해도 될까요?
36257,"그 사람이 숨긴 표현, 곧 할 행동은?"
36039,"일주일간의 일, 연애, 금전의 흐름을 알려줄께! (일주일 운세)"
29823,[컬렉션 뽑기 4회] 이별 실감: 우리가 헤어진 진짜 이유 | 람다람
18942,슬픈일이 있으면 나에게 말해봐
36094,[속마음] 날 어떤 감정으로 대할까?
35693,너는 왜 그런 행동을 하는거니?🍁#샐리타로
26181,그 사람에게 딱 맞는 선물
34773,뭐가 문제일까? 썸 그만타고 연애 하고싶어! ❤️❣️💗 #데아타로
37541,재회 속마음: 재회하는 게 맞을까?
33268,퇴사하기 전 꼭 생각해야 할 것
32693,우리가 이별해야 했던 진짜 이유
37348,그 사람이 한 달 안에 할 플러팅은?
32110,심층 궁합: 그 사람과 사귀면 어떨까? | 이승현
24710,2023 나에게 필요한 마음가짐
18949,오늘의 짤출석 GIF 포토 카드
36352,"그 사람 만날까, 말까... 만나도 괜찮을까"
35395,나의 힘든 운명을 바꿀 수 있는 팁!!💡💡#샐리타로
36089,솔탈 얼마나 남았을까?
2143,오늘의 솔로 연애운
42229,🙏상대방에게 그대는 어떤 의미일까?(2800자~)
35866,그 사람의 결정적 행동 3가지
40345,[할인!] 오늘의 타로카드 운세
41303,7월의 재회 확률 : __%
34772,뭐지? 갑자기 신경 쓰이고...설레...💓💓(썸 가능?) #데아타로
55592,그 사람도 나를 좋아할까? #월령타로
54471,🪭타로&오방기: 그 사람도 같은 마음일까?
54107,진짜 내 사람... 언제쯤 만나게 될까?🤔 #월령
53908,"🪭타로&오방기: 다가오는 인연, 그 사람이 가진 진짜 모습"
51796,너랑 나는 예전으로 돌아갈 수 있을까?
38468,그 사람과 어떻게 될까: 미래 풀이
55660,🪭타로&오방기: 지금 그 사람의 마음은🌙나를 향한 감정의 움직임(추가카드있음)
36929,날 좋아하는 게 맞을까? 운명 특징
34576,그 사람은 나의 어떤 모습을 좋아할까?
38697,"끝이 다가오는 것 같은 우리관계, 희망이 있을까요?🪄☀️#팩트폭격타로"
29794,앞으로 그 일이 어떻게 될까?
19063,連絡がこない理由 ＋ 連絡してもいい？
53813,"🪭타로&오방기: 내 가장 예쁜 시간들에 함께했던 너, 그 안에 담긴 마음"
31610,나의 다음 사랑은 어떨까?
29826,[컬렉션 뽑기 3회] 좋아하는 그 사람의 속마음은? | 람다람
38200,속마음: 대체 어떤 마음일까
32462,이번 달 내게 반드시 찾아올 행운
22361,[CRM 히든] 타고난 부
35114,곧 생기는 일과 3개월 뒤 관계는?
19044,私たちは長続きする？
39261,"짝사랑 잘 풀릴까, 그 사람 마음 풀이"
37843,너에게 난 나에게 넌🌈🦄#샐리타로
34740,곧 내게 다가올 행운
29986,[컬렉션 뽑기 4회] 선택 타로: 이 사람 계속 만나도 될까? | 총몇명
18951,달달한 보이스 채팅 - 연서
36289,아직 못다한 이야기... 🎠🎥#디오타로
44800,🐍2025년 🐍신년운세_총운_미리보기_금전_애정_일운_건강_조언
26521,[사전 예약] 또 나만 진심일까?
39984,심쿵! 지금 당신 앞에 등장한 이성은 누구?
45229,💌 헤어진 그 사람의 속마음/연락운/재회 가능성 💌
35167,그 사람 아직 나한테 미련 있을까? | 오지은
18763,고백 성공률 진단 + 고백 잘 하는 법
51434,"🪭타로&오방기: 지금 내 곁에, 나를 바라보는 눈빛이 있을까?"
50873,"🪭타로&오방기: 다음 인연, 나와 반드시 이어질 그 사람은 누구일까?"
49585,🙏상대방이 보내는 메세지 3가지(2800자~)
47011,우리 관계 어디까지일까? (7카드 선택)
46121,"🪭그 사람의 예전 속마음, 현재 속마음"
37017,🥃 X의 속마음을 3단계로 낱낱이 파헤쳐줄게 🥃
36091,"재회 할까, 친구로 남을까?"
50872,🪭타로&오방기: 그 사람도 나처럼 망설이고 있을까?
37103,2024년 내가 만나야 하는 사람은?
29828,[컬렉션 뽑기 2회] 먼저 연락 올 확률은? | 람다람
44768,🙏현재 이순간 상대방의 속마음(2200~) 🤔❤️
30155,[고민 해결] 타로 카드 한줄 솔루션
27194,[협력유통] 심층 궁합: 그 사람과 사귀면 어떨까? | 타로즈
26461,그 사람과 가까워 지려면?
34936,"그 사람, 나한테 마음 있을까?"
37111,곧 내 앞에 보일 그 사람 행동
26492,[타로 독심술] IF 그 분과 상상연애를 한다면?
36388,2025년 그 사람과 특별한 사이일까?
36090,[관계운] 어떤 사이가 될까?
35992,2025년 그 사람도 날 좋아할까?
50807,"🪭타로&오방기: 그 사람의 모든 감정, 차마 내게 전하지 못한 말"
47836,너의 찐 속마음은 무엇일까?
39025,기다리면 연락이 올까?🧸🪅#데아타로
30024,그 사람 아직 나한테 미련 있을까? | 융나
51400,"🪭타로&오방기: 점점 차가워진 그 사람의 마음속, 진짜 감정은 무엇일까?"
46417,"한 달 간 나의 연애운은? 좋은 사건, 주의해야 할 사건이 궁금해"
34115,[올인원 패키지] 백점 만점 집사되기
31901,짝사랑 이루어질까? | 리니
46021,🪭그 사람의 현재 속마음은?
35436,"그 사람과 나, 어떤 일이 생길까"
19313,[수능 프로모션] 2022년 솔로탈출시기
19308,[지그재그] 2022년 솔로탈출시기
28808,ENTP 유혹하기: ENTP 필승 공략법 [2단계]
18936,스킬상세 미리보기용
18899,멘탈케어 영상 고르기
49750,그 사람의 철저한 침묵뒤의 숨은 본심과 이미 결정한 당신과의 결말
38929,연락 언제 올까: 연락운 풀이
43381,나의 결혼운 알아보기
40313,나도 연애 하고 싶어
23158,화 풀어주는 법 | 김밀구
18145,날 좋아하면 왜 싫어질까?
50806,"🪭타로&오방기: 그 사람 마음 어딘가엔, 아직도 내 흔적.. 남아 있을까?"
52192,"이번 이별은 진짜일까, 또 반복일까?💗💔❤️‍🩹💕💥"
39290,조만간 잘 될일의 소식이 궁금해!!!🎊🎉#타로하는 크리스탈힐러 레아
37243,관계운: 2025년 그 사람과 어떨까
35011,우리는 사랑일까?집착일까...?💗🤎#아이비스타로
35895,크리스마스에 다가올 인연과 사랑!!🎄🎅🏻#디오타로
42723,나에게 잘해주는 너 날 좋아해서 그러는거야? 아님 다른 이성한테도 잘해주는거니?
49618,나에게 다가오는 사랑!! (3개월안에 다가오는 인연)
25774,당신에게 꼭 필요한 행운을 불러옵니다
33229,블로그 수익화 백과사전 Q&A 전자책
43745,🙏곧 내가 경험할 연애사건(3000자이상~)
39789,부적 업셀링 트래킹용 (3000원)
35603,나의 솔탈 상대는 누구일까?
35431,내게 관심있는 사람의 특징은?
31210,내가 키우기 좋은 애완동물은 뭘까?
28387,그 사람의 진심 -재회 편-
18810,썸 추진력 테스트
51963,[팩폭] 나를 무참히 상처준 그 사람이 받게될 벌.
41269,2024년 6월 연애운+속마음
56251,신년 타로: 10카드
38532,너 돌아올 마음은 있는거니?🛤️🩹#샐리타로
34318,나의 퍼스널 매력과 이상형은?
56284,나의 진짜 인연은 어디에서 뭐 하고 있을까?
55658,🪭타로&오방기: 그 사람 마음속에 내 자리
35131,소름돋는 11월 솔로 연애&재물운
52588,곧 나를 찾아올 희소식은?
35171,나는 앞으로 몇 번 더 연애할 수 있을까? | 오지은
34406,그 사람의 이상형은 어떻게 될까?
28369,[결혼고민 프로모션] 그 사람과 나의 속궁합
40380,붉은 실로 연결된 나의 운명적인 인연.홍연
31835,[포토카드 2장] 단호한 선택타로 - A vs B
54667,"🪭타로&오방기: 지금 나를 바라보는 눈길, 운명의 인연일까"
38413,나에게 따스한 봄날을 안겨줄 찐인연이 오는 시기!
34112,내 연애 성향 진단: 나와 잘 맞는 사람은?
39588,운명처럼 다가올 미래 애인은?
39060,"그 남자랑 싸웠는데,헤어지자고 했어요. 진심일까요? 🦄🎀#팩트폭격타로"
38400,그와 나의 관계: 미래에 어떤 사이
25363,부모가 처음이라서 🥲 : 양육 유형 검사
26399,[사전 예약] S전자VS네카라 나는 어디에 더 맞는 사주일까?
54602,"그 사람 마음, 언제쯤 나를 향해 또렷해질까?"
42130,[펫타로] 천사가 된 반려동물이 천국에서 전하는 안부 인사
34394,[협력유통] 2024년 커플 관계 보고서 | 타로아브니
42658,사랑했던 사람이여 나를 잊었나
42625,알고싶어요:상대방은 나를 얼마나 사랑할까?(3000자~)
40643,연락이 잘 안되는 진짜 이유는 무엇일까?
36037,날 사랑하긴 해?💍💎 #디오타로
34335,올가을 직장운 궁금해!
38203,[추천할인] 그 운명의 러브 판타지
18812,동물로 알아보는 연애 유형 테스트
46549,상반기 연애운 궁금하다면?!
40972,이 직장에서 잘 적응하기 위한 !!꿀팁!!
35597,행동 흐름: 곧 어떤 행동을 보일까?
34322,우리는 결국 어떤 사이가 될까?
48694,너의 찐 속마음은 무엇일까?
46780,지금 이 순간 나에 대해 어떻게 생각하는것일까?
45691,🙏꼭 확인해야 할 그사람의 메세지(2500자~)
44074,이 인간 때문에 직장 그만 두고 싶은데.🔥🔥
36499,지금 날 마음에 둔 사람은?
37376,짝사랑의 미래는 어떨까?
35702,"2025년, 그 사람도 날 좋아할까?"
33356,너는 어떤 사람이니?
35217,"그 사람이 보는 나, 앞으로 관계는?"
36590,[추천할인] 절대로 결혼하면 안 되는 사람은?
28400,마음을 비우는 3가지 방법
50840,🪭타로&오방기: 그 사람도 문득 나를 떠올릴까?
27740,매일이 궁금한 오늘의 운세!
19055,あの人が私に望む姿は？
54012,독이되는 관계: 9카드 스프레드
18743,連絡キット：連絡が取れない理由＋連絡してもいい？
39062,"비밀스러운 이 관계, 계속될 수 있을까요?"
25970,확률로 보는 나와 벚꽃놀이 데이트를 할 사람은..?!
47176,상대방 지금 상황 그리고 연인이 있을까?
35364,속마음 그리고 내게 할 행동은?
34688,"날 좋아하는 사람, 그 사람 맞을까?"
57637,결론 12월 나에게 다가올 운명!
47803,"🙏멀어진 그후, 상대방의 속마음(3000자~) 🤔❤️"
30560,심층 궁합: 그 사람과 사귀면 어떨까? | 추단비
49783,1주안에 그 사람이 반드시 저지를 일
37347,곧 찾아올 내 운명은 누구일까?
40411,간단-결혼복운👰‍♀️💍 : 결혼을 통해 내가 궁극적으로 얻게될 복은 무엇일까? 그로인한 나의 만족감과 행복까지(1카드 2500자)
26486,[사전 예약] 내 사주의 색욕은 어떨까?
51103,앞으로 3개월 운의 흐름(다섯개 카드선택)
37054,"2024년, 성공이 나에게 다가오게 하는 마법, 황금비책 黃金秘策"
40776,재회 타로: 이젠 안녕...!
25139,"(추천할인, 미노출) 연애능력 보고서"
26116,과거 내 연애의 문제점은 무엇이었을까?
18737,星座でわかる！あなたの性格分析
49123,합격 가능성 두근두근 점쳐보자
38930,재회운 풀이: 그 사람 마음과 미래
38695,우리 이렇게 끝내야만 했을까?👗💋#샐리타로
30029,2023년에 솔로 탈출할 수 있을까? | 융나
29985,[컬렉션 뽑기 4회] 내 운명 지금 어디 있을까? | 총몇명
27087,2023년에 솔로 탈출할 수 있을까? | 미나상
24649,(추천 할인) 뇌과학이 알려주는 90초 감정 해소법
2463,바람기 테스트 - 네 마음은 갈대?
18953,달달한 보이스 채팅 - 추가 듣기
40381,지금 그사람과 계속 만나도 괜찮을까?(6300자이상)
37286,그 사람 나에게 호감있을까?
26118,"🍒 헤어진 그 사람과 나, 재회할 수 있을까?🍒"
37683,3개월 후 두 사람의 관계 풀이
37507,2024년 내 운이 어떨까?
38401,3개월 안에 일어날 사건과 행동
32664,내 연애 세포를 깨워줄 사람의 모습이 어떨까?
32372,두근두근 소개팅 어떻게 될까?
37412,🎇2024년 나의 🐲갑진년🐲엔 어떤 일들이 있게 될까?🎇 #수월화타로
19425,[크리스마스 푸시 전용] 2022년 놓치면 안 될 3번의 기회
29824,[컬렉션 뽑기 4회] 내 운명 지금 어디 있을까? | 람다람
31902,심층 궁합: 그 사람과 사귀면 어떨까? | 리니
36666,2023 크리스마스 메시지존
34948,[테스트] 나의 플러팅 능력 테스트 하기
45331,올해가 지나가기 전에 반드시 받게 될 !!복!!🧧
44143,🙏보랏빛 향기: 그사람이 나에게 원하는 것(3000자~)
44140,그 사람의 너에 대한 깊은 마음 알려줄까?
34708,자꾸 엮이는 그 사람과 내가 인연!!??🫦 #디오타로
27181,[협력유통] D-DAY 타로: 솔로 탈출까지 며칠 남았을까? | 타로아
38465,그 사람의 행동 3가지
55624,"🪭타로&오방기:오늘 그 사람, 내 생각 하고 있을까🤍(추가카드有)"
53050,그 사람이 나에게 꼭꼭 숨기고 싶은 마음
57044,NEW!! 2026년 신년연애운
26109,사랑하는 그 사람과 오래만나기 위해서는?
46285,"<간단버전> 그 사람, 날 염탐하고 있을까?"
37051,재회: 그 사람과 나의 미래는?
36655,곧 어떤 행동으로 날 설레게 할까?
36653,그 사람과 3개월 뒤 연인일까?
